danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
0.155,0.441,6.0,-8.319,0.0,0.0321,0.349,0.846,0.496,0.18,155.134
0.421,0.481,5.0,-10.594,0.0,0.0345,0.415,0.543,0.125,0.11,80.302
0.393,0.466,9.0,-9.91,0.0,0.0304,0.56,0.974,0.389,0.142,77.426
0.402,0.855,3.0,-4.656,0.0,0.0599,0.000105,0.0708,0.098,0.219,94.825
0.535,0.353,9.0,-12.298,0.0,0.03,0.773,0.935,0.209,0.485,150.042
0.396,0.924,7.0,-7.202,1.0,0.0371,5.54e-06,0.888,0.112,0.432,164.981
0.457,0.218,0.0,-11.734,1.0,0.0337,0.882,0.00741,0.176,0.257,126.056
0.395,0.379,2.0,-9.914,0.0,0.0286,0.443,5.06e-06,0.301,0.119,79.973
0.166,0.28,8.0,-11.902,0.0,0.0337,0.928,0.132,0.187,0.159,77.977
0.438,0.488,2.0,-9.138,0.0,0.0328,0.291,0.238,0.129,0.308,89.985
0.651,0.796,6.0,-4.786,0.0,0.0827,0.0108,1.07e-06,0.179,0.423,164.018
0.901,0.638,9.0,-6.244,0.0,0.104,0.154,7.48e-06,0.107,0.962,141.964
0.497,0.792,6.0,-5.132,0.0,0.0273,0.00107,0.00147,0.192,0.361,98.977
0.648,0.73,8.0,-9.295,0.0,0.0649,0.00369,0.748,0.426,0.273,89.995
0.593,0.673,1.0,-4.948,1.0,0.0413,0.0007,0.0,0.33,0.65,89.985
0.408,0.469,3.0,-4.994,1.0,0.0374,0.795,3.04e-06,0.107,0.333,131.037
0.738,0.405,5.0,-9.436,0.0,0.0288,0.63,0.000526,0.112,0.284,95.008
0.8,0.713,10.0,-4.844,1.0,0.313,0.584,0.00112,0.0732,0.609,140.008
0.587,0.575,7.0,-7.847,0.0,0.0405,0.22,2.83e-06,0.0978,0.64,99.955
0.421,0.313,4.0,-8.558,1.0,0.0456,0.385,0.0,0.111,0.18,163.378
0.743,0.724,10.0,-6.874,0.0,0.0577,0.011,0.0368,0.0843,0.628,110.297
0.632,0.828,6.0,-7.918,1.0,0.0356,0.00031,0.715,0.0477,0.116,130.0
0.666,0.626,11.0,-7.431,0.0,0.226,0.493,0.291,0.162,0.807,119.751
0.561,0.859,2.0,-4.129,1.0,0.0736,0.00322,0.0,0.0909,0.344,98.053
0.739,0.637,1.0,-6.156,1.0,0.134,0.0184,9.3e-06,0.109,0.429,102.316
0.803,0.823,2.0,-5.968,1.0,0.0598,0.00596,0.0012,0.336,0.769,124.998
0.552,0.911,2.0,-7.305,1.0,0.0778,0.00498,0.421,0.0739,0.487,165.953
0.497,0.403,0.0,-5.035,1.0,0.0445,0.673,1.28e-06,0.149,0.359,92.289
0.481,0.291,4.0,-9.531,0.0,0.0455,0.774,0.0,0.288,0.255,143.343
0.48,0.572,4.0,-6.504,0.0,0.0304,0.000648,0.0,0.152,0.231,110.111
0.616,0.856,9.0,-6.098,1.0,0.0457,0.516,0.0652,0.245,0.75,157.109
0.67,0.834,0.0,-3.884,1.0,0.0424,0.00681,0.897,0.103,0.619,142.007
0.765,0.718,5.0,-7.388,0.0,0.166,0.0261,0.000481,0.143,0.669,114.008
0.458,0.582,4.0,-8.189,0.0,0.0603,0.0637,0.0129,0.098,0.479,191.762
0.489,0.291,0.0,-10.015,0.0,0.0428,0.893,1.24e-06,0.0952,0.234,123.602
0.638,0.528,6.0,-7.787,1.0,0.0691,0.217,0.0,0.169,0.408,112.78
0.564,0.401,8.0,-8.343,1.0,0.157,0.179,0.0,0.189,0.287,135.982
0.777,0.549,7.0,-9.676,1.0,0.224,0.0939,3.54e-05,0.194,0.332,101.258
0.893,0.69,2.0,-5.435,1.0,0.0856,0.024,3.74e-06,0.0485,0.606,104.007
0.68,0.55,7.0,-5.586,0.0,0.0348,0.0733,0.000579,0.104,0.233,129.931
0.595,0.731,2.0,-9.893,0.0,0.0874,0.508,0.0694,0.14,0.529,117.902
0.722,0.584,1.0,-8.024,1.0,0.222,0.194,0.0,0.388,0.732,145.125
0.798,0.508,7.0,-7.422,1.0,0.0404,0.548,2.08e-05,0.0881,0.901,120.03
0.58,0.747,4.0,-4.629,1.0,0.0361,0.0982,0.000198,0.108,0.417,155.121
0.427,0.174,9.0,-14.233,0.0,0.0369,0.908,0.000345,0.0996,0.19,73.555
0.732,0.782,2.0,-5.88,1.0,0.265,0.0125,0.0,0.287,0.586,156.053
0.57,0.804,8.0,-6.739,1.0,0.037,0.00611,0.784,0.114,0.0795,122.991
0.825,0.648,11.0,-5.857,0.0,0.0757,0.654,0.0,0.14,0.833,124.493
0.69,0.435,8.0,-8.482,1.0,0.0397,0.696,0.118,0.0946,0.403,122.059
0.602,0.726,7.0,-8.095,0.0,0.0369,0.0735,0.0,0.377,0.333,132.006
0.622,0.768,5.0,-5.118,1.0,0.0845,0.169,0.0,0.484,0.749,99.928
0.586,0.915,6.0,-5.39,0.0,0.07,0.00759,0.00559,0.326,0.211,134.976
0.758,0.337,6.0,-9.677,0.0,0.384,0.0843,2.69e-06,0.197,0.584,90.031
0.479,0.963,8.0,-4.564,1.0,0.059,0.000306,3.63e-05,0.111,0.573,131.931
0.599,0.738,11.0,-8.673,0.0,0.203,0.408,0.272,0.0816,0.59,84.83
0.55,0.781,0.0,-6.435,1.0,0.0357,0.00371,0.295,0.684,0.548,148.218
0.663,0.338,10.0,-9.693,0.0,0.308,0.504,0.0,0.64,0.437,75.076
0.516,0.895,2.0,-5.77,1.0,0.0919,0.000376,0.54,0.492,0.694,199.923
0.545,0.327,6.0,-9.826,0.0,0.0406,0.532,0.0,0.431,0.38,94.272
0.631,0.855,4.0,-6.962,0.0,0.226,0.00069,0.0,0.107,0.896,130.071
0.913,0.847,7.0,-5.999,1.0,0.244,0.188,0.0,0.101,0.837,142.082
0.522,0.955,11.0,-5.222,0.0,0.0421,0.000109,0.829,0.303,0.06,86.997
0.667,0.48,1.0,-8.425,1.0,0.108,0.189,4.75e-05,0.237,0.307,133.078
0.597,0.935,2.0,-4.527,1.0,0.289,0.0302,0.0,0.0859,0.541,165.297
0.72,0.606,0.0,-11.017,1.0,0.0879,0.0569,2.12e-06,0.138,0.3,139.983
0.724,0.647,4.0,-4.211,0.0,0.28,0.0587,0.0,0.244,0.636,119.382
0.66,0.591,6.0,-9.084,1.0,0.178,0.704,0.00887,0.115,0.303,108.02
0.726,0.87,5.0,-6.723,0.0,0.15,0.117,0.0,0.207,0.632,91.08
0.827,0.483,11.0,-10.723,0.0,0.224,0.0191,0.0,0.118,0.388,99.552
0.618,0.955,10.0,-3.178,0.0,0.0831,0.00305,0.0287,0.323,0.688,128.018
0.703,0.489,0.0,-8.699,1.0,0.0342,0.00404,4.78e-05,0.0978,0.41,127.949
0.892,0.861,9.0,-4.998,0.0,0.129,0.819,0.00337,0.161,0.814,133.051
0.7,0.983,10.0,-2.914,0.0,0.0534,0.0289,0.159,0.246,0.635,127.009
0.827,0.815,11.0,-9.536,0.0,0.156,0.387,0.721,0.0926,0.188,139.994
0.705,0.535,0.0,-12.377,1.0,0.234,0.672,0.0,0.0969,0.444,119.713
0.679,0.852,2.0,-5.901,1.0,0.203,0.0497,0.000207,0.0477,0.486,112.016
0.809,0.933,2.0,-2.16,1.0,0.202,0.0105,1.6e-05,0.171,0.675,112.047
0.636,0.534,8.0,-7.6,1.0,0.217,0.227,0.0,0.104,0.251,173.82
0.404,0.335,7.0,-9.314,1.0,0.0314,0.41,0.000164,0.137,0.114,119.489
0.628,0.889,11.0,-6.675,1.0,0.0604,0.0336,0.464,0.0822,0.886,138.005
0.583,0.884,10.0,-4.965,1.0,0.041,0.00317,2.44e-06,0.0993,0.441,107.537
0.662,0.626,0.0,-8.3,1.0,0.221,0.736,0.0,0.27,0.321,121.828
0.703,0.701,6.0,-6.164,0.0,0.0761,0.0236,0.0,0.0995,0.478,103.072
0.492,0.734,6.0,-3.902,1.0,0.0289,0.000422,9.87e-05,0.128,0.529,106.009
0.562,0.58,7.0,-7.777,0.0,0.0605,0.433,0.0,0.15,0.238,83.92
0.721,0.543,6.0,-5.64,0.0,0.275,0.407,1.01e-06,0.0938,0.541,128.628
0.618,0.421,11.0,-7.779,0.0,0.303,0.534,0.000456,0.104,0.338,143.954
0.961,0.461,9.0,-8.684,1.0,0.27,0.202,0.00402,0.162,0.324,108.028
0.866,0.705,3.0,-4.475,0.0,0.121,0.294,0.0104,0.0506,0.9,133.007
0.349,0.261,7.0,-7.406,1.0,0.0291,0.853,0.0,0.207,0.429,130.314
0.648,0.543,0.0,-6.781,1.0,0.0399,0.143,0.0,0.187,0.382,119.926
0.636,0.61,7.0,-6.461,0.0,0.21,0.623,0.000115,0.126,0.346,173.977
0.656,0.31,6.0,-10.912,0.0,0.0455,0.431,0.00589,0.107,0.294,127.947
0.639,0.297,7.0,-11.18,1.0,0.0334,0.938,0.0839,0.18,0.292,113.989
0.741,0.709,1.0,-6.406,0.0,0.107,0.284,0.0,0.162,0.637,149.94
0.586,0.501,4.0,-8.519,1.0,0.0908,0.0874,0.0,0.0899,0.342,79.366
0.752,0.48,1.0,-9.921,1.0,0.0447,0.625,0.0256,0.0943,0.655,102.018
0.647,0.567,1.0,-8.971,1.0,0.0328,0.0318,0.0,0.133,0.374,125.871
0.629,0.598,4.0,-4.192,1.0,0.0305,0.526,0.0,0.135,0.443,78.009
0.523,0.55,1.0,-8.137,1.0,0.0347,0.728,8.94e-05,0.141,0.238,102.807
0.777,0.465,6.0,-10.55,0.0,0.0501,0.621,0.0,0.0932,0.757,113.003
0.504,0.538,0.0,-8.745,1.0,0.0255,0.128,0.0141,0.116,0.138,136.006
0.837,0.407,8.0,-8.668,1.0,0.0726,0.0439,0.0,0.131,0.706,131.97
0.553,0.286,11.0,-9.223,0.0,0.0323,0.901,0.0,0.0994,0.338,120.937
0.641,0.333,9.0,-9.011,1.0,0.0407,0.851,3.92e-06,0.149,0.573,179.818
0.858,0.4,10.0,-11.667,1.0,0.254,0.633,3.78e-06,0.0846,0.538,126.005
0.561,0.632,7.0,-6.149,1.0,0.0818,0.428,0.0,0.236,0.602,87.801
0.737,0.538,6.0,-6.845,0.0,0.0635,0.297,8.01e-06,0.174,0.571,91.044
0.561,0.429,0.0,-10.076,1.0,0.0715,0.624,0.0,0.115,0.171,82.974
0.378,0.646,5.0,-5.349,0.0,0.0417,0.679,0.0,0.117,0.398,126.192
0.56,0.42,7.0,-10.729,1.0,0.257,0.882,0.000605,0.11,0.585,173.695
0.775,0.575,0.0,-6.659,0.0,0.0435,0.349,0.000811,0.578,0.795,120.036
0.838,0.93,7.0,-2.708,1.0,0.119,0.142,0.00806,0.118,0.396,126.005
0.414,0.26,6.0,-7.746,1.0,0.0357,0.83,0.0,0.0822,0.224,116.237
0.603,0.152,7.0,-15.808,1.0,0.0314,0.852,0.0,0.0844,0.314,83.239
0.663,0.53,9.0,-8.449,1.0,0.0305,0.143,0.0,0.12,0.428,115.083
0.728,0.572,2.0,-6.933,1.0,0.033,0.402,0.0,0.148,0.682,89.987
0.57,0.546,5.0,-5.019,1.0,0.0283,0.459,0.0,0.292,0.532,89.997
0.695,0.783,11.0,-5.866,0.0,0.0484,0.0774,0.0,0.0908,0.773,143.917
0.656,0.336,9.0,-10.538,1.0,0.0434,0.453,0.0,0.106,0.182,125.058
0.764,0.438,0.0,-8.651,1.0,0.0749,0.541,0.0,0.103,0.72,89.993
0.743,0.703,5.0,-5.58,1.0,0.035,0.239,0.00212,0.104,0.967,130.013
0.563,0.852,11.0,-7.114,1.0,0.0319,0.0175,0.00135,0.108,0.764,135.012
0.816,0.471,2.0,-8.061,1.0,0.0633,0.716,3.12e-05,0.0869,0.402,109.013
0.578,0.569,9.0,-8.811,1.0,0.0786,0.441,0.00883,0.112,0.734,168.132
0.417,0.779,10.0,-5.546,1.0,0.0321,0.0106,9.92e-05,0.147,0.522,180.034
0.623,0.791,9.0,-5.512,0.0,0.0378,0.234,0.537,0.129,0.506,195.868
0.666,0.608,2.0,-7.045,1.0,0.0285,0.396,0.0029,0.211,0.482,98.997
0.563,0.168,0.0,-11.752,1.0,0.0396,0.931,0.0101,0.117,0.6,117.406
0.639,0.746,0.0,-7.548,1.0,0.041,0.0671,9.89e-06,0.197,0.721,107.989
0.769,0.602,9.0,-7.3,1.0,0.0312,0.0923,0.0229,0.0594,0.527,104.992
0.718,0.64,4.0,-7.213,0.0,0.0688,0.324,0.0,0.0921,0.797,100.094
0.648,0.191,0.0,-12.311,1.0,0.0302,0.517,5.48e-05,0.143,0.119,131.951
0.624,0.604,2.0,-5.438,1.0,0.0619,0.784,0.00869,0.108,0.354,136.077
0.734,0.48,11.0,-9.168,0.0,0.0661,0.0987,0.00617,0.0701,0.781,84.928
0.559,0.254,6.0,-10.225,1.0,0.0394,0.786,2.01e-05,0.104,0.207,129.754
0.452,0.371,8.0,-9.45,1.0,0.0276,0.736,2.67e-06,0.0986,0.49,141.903
0.783,0.427,9.0,-8.91,1.0,0.094,0.0142,2.08e-05,0.0726,0.964,120.012
0.729,0.766,6.0,-5.697,1.0,0.049,0.123,0.0,0.337,0.955,120.036
0.571,0.36,7.0,-9.461,1.0,0.0317,0.499,0.0,0.0539,0.344,127.903
0.775,0.729,5.0,-6.454,0.0,0.0407,0.0581,2.1e-06,0.138,0.811,130.094
0.704,0.799,6.0,-5.575,1.0,0.0512,0.288,0.0,0.0781,0.811,109.982
0.58,0.711,0.0,-8.082,1.0,0.0426,0.0618,2.11e-05,0.399,0.316,104.985
0.674,0.358,10.0,-12.03,1.0,0.111,0.899,0.0434,0.286,0.43,84.988
0.767,0.431,8.0,-12.553,0.0,0.0754,0.436,0.0247,0.0812,0.473,149.936
0.596,0.21,10.0,-9.604,1.0,0.0495,0.822,3.19e-06,0.129,0.28,86.134
0.627,0.268,2.0,-14.594,1.0,0.0398,0.719,0.0,0.105,0.448,84.967
0.577,0.525,9.0,-8.875,1.0,0.0333,0.235,6.9e-06,0.0756,0.546,159.897
0.539,0.68,7.0,-7.392,1.0,0.0331,0.00469,0.0,0.103,0.179,92.014
0.557,0.672,5.0,-5.953,1.0,0.0455,0.342,0.0,0.112,0.272,119.987
0.564,0.364,4.0,-11.39,1.0,0.0246,0.82,0.875,0.114,0.0739,80.038
0.714,0.447,7.0,-5.698,1.0,0.208,0.733,0.0,0.0911,0.571,93.05
0.609,0.564,4.0,-5.853,1.0,0.0339,0.443,0.000938,0.207,0.544,150.028
0.614,0.559,2.0,-5.911,0.0,0.0403,0.243,0.0,0.247,0.164,77.567
0.787,0.744,7.0,-4.783,0.0,0.0399,0.27,0.0,0.0623,0.877,144.083
0.474,0.316,4.0,-10.799,1.0,0.0399,0.623,1.5e-05,0.573,0.194,130.162
0.727,0.425,2.0,-11.781,1.0,0.0425,0.646,8.33e-05,0.368,0.487,95.045
0.507,0.575,7.0,-9.043,0.0,0.273,0.901,0.0,0.0859,0.766,179.699
0.422,0.712,9.0,-6.222,1.0,0.0336,0.0324,0.00068,0.268,0.385,170.163
0.802,0.468,1.0,-8.358,0.0,0.0421,0.149,0.0,0.289,0.577,123.017
0.772,0.5,0.0,-8.813,0.0,0.0763,0.346,0.000925,0.104,0.293,121.01
0.613,0.685,10.0,-7.993,1.0,0.0419,0.212,0.0615,0.0926,0.268,139.985
0.56,0.509,6.0,-7.12,1.0,0.0457,0.598,0.0,0.174,0.607,124.463
0.538,0.328,7.0,-11.294,1.0,0.0351,0.636,0.0006,0.299,0.208,124.014
0.743,0.294,1.0,-12.443,1.0,0.0339,0.883,0.000286,0.338,0.661,136.051
0.433,0.208,0.0,-9.314,1.0,0.033,0.975,8.53e-06,0.114,0.234,135.727
0.436,0.0321,9.0,-17.82,1.0,0.0432,0.942,0.0,0.101,0.394,88.398
0.583,0.702,7.0,-4.828,1.0,0.0578,0.362,0.0,0.102,0.471,186.029
0.47,0.684,9.0,-5.711,1.0,0.0491,0.0406,0.0045,0.125,0.189,114.953
0.818,0.606,4.0,-8.537,1.0,0.0395,0.676,0.00016,0.116,0.523,127.049
0.402,0.622,0.0,-8.027,1.0,0.0298,0.127,0.119,0.151,0.379,185.932
0.786,0.517,1.0,-8.865,1.0,0.0925,0.247,0.000293,0.0957,0.487,157.685
0.839,0.324,1.0,-9.205,1.0,0.039,0.594,2.76e-05,0.104,0.834,120.032
0.634,0.412,4.0,-10.873,1.0,0.0267,0.682,1.92e-05,0.109,0.345,90.958
0.651,0.472,6.0,-8.277,1.0,0.0447,0.154,0.0224,0.107,0.652,163.983
0.496,0.778,11.0,-5.086,1.0,0.0574,0.0245,0.0,0.237,0.654,159.869
0.776,0.223,8.0,-13.686,1.0,0.0379,0.721,3.8e-06,0.119,0.196,109.966
0.577,0.428,0.0,-9.066,1.0,0.0302,0.467,2.61e-05,0.272,0.401,104.938
0.725,0.786,6.0,-3.347,0.0,0.0484,0.0346,0.0,0.11,0.78,114.954
0.699,0.645,4.0,-5.16,1.0,0.0276,0.135,0.0,0.111,0.231,100.001
0.789,0.865,1.0,-7.401,0.0,0.0599,0.118,0.0168,0.0862,0.96,120.013
0.528,0.309,9.0,-11.171,0.0,0.0466,0.921,5.97e-06,0.0916,0.176,80.739
0.824,0.581,0.0,-11.258,1.0,0.0764,0.554,0.0,0.0643,0.927,100.013
0.64,0.685,9.0,-8.423,1.0,0.0395,0.178,0.0,0.253,0.334,149.058
0.813,0.521,3.0,-8.234,1.0,0.0652,0.294,2.91e-06,0.112,0.86,145.028
0.801,0.451,4.0,-9.121,0.0,0.0633,0.401,0.0,0.0883,0.485,134.963
0.573,0.439,3.0,-10.56,1.0,0.026,0.407,0.00259,0.381,0.464,77.984
0.795,0.625,11.0,-3.772,0.0,0.125,0.185,0.0,0.192,0.789,117.002
0.445,0.361,2.0,-12.385,1.0,0.0326,0.55,0.0252,0.112,0.208,99.931
0.682,0.614,1.0,-3.164,1.0,0.165,0.0676,5.77e-05,0.0304,0.626,130.191
0.762,0.471,8.0,-9.657,1.0,0.166,0.658,0.631,0.101,0.658,167.033
0.791,0.408,10.0,-6.96,1.0,0.0556,0.377,0.0,0.136,0.338,134.076
0.635,0.741,10.0,-4.661,1.0,0.24,0.159,0.0,0.138,0.332,165.065
0.809,0.475,7.0,-9.221,0.0,0.0423,0.443,4.83e-05,0.21,0.578,95.999
0.823,0.464,10.0,-10.898,1.0,0.0874,0.191,8.72e-06,0.284,0.71,100.012
0.639,0.277,0.0,-7.807,1.0,0.0296,0.834,0.0,0.099,0.382,143.688
0.775,0.631,7.0,-8.719,1.0,0.208,0.281,0.0,0.112,0.405,119.925
0.638,0.612,0.0,-7.582,0.0,0.327,0.366,0.0,0.347,0.829,168.029
0.676,0.567,9.0,-7.298,1.0,0.0287,0.603,0.000837,0.0803,0.507,134.94
0.82,0.494,1.0,-9.151,1.0,0.0309,0.281,0.0358,0.154,0.909,109.956
0.65,0.195,5.0,-13.678,1.0,0.0495,0.645,0.000797,0.107,0.375,103.168
0.631,0.503,1.0,-7.857,0.0,0.0648,0.327,0.0,0.14,0.753,209.06
0.657,0.267,3.0,-12.699,1.0,0.0438,0.7,0.00404,0.0968,0.33,159.88
0.539,0.629,7.0,-6.752,1.0,0.0271,0.269,0.0,0.104,0.268,130.092
0.369,0.318,0.0,-13.166,1.0,0.046,0.706,0.0944,0.108,0.0517,89.449
0.675,0.505,6.0,-12.682,1.0,0.0378,0.427,0.62,0.152,0.866,110.009
0.675,0.584,6.0,-7.826,0.0,0.0275,0.0443,8.85e-06,0.104,0.41,103.968
0.816,0.57,0.0,-6.505,1.0,0.105,0.617,0.0,0.326,0.801,93.948
0.734,0.487,0.0,-9.248,1.0,0.0557,0.437,0.0,0.112,0.613,92.038
0.926,0.394,4.0,-14.257,0.0,0.176,0.336,0.0,0.128,0.41,104.979
0.521,0.274,9.0,-14.132,0.0,0.0493,0.847,0.166,0.11,0.225,126.516
0.721,0.188,8.0,-10.203,1.0,0.0277,0.821,2.37e-06,0.109,0.421,99.014
0.622,0.659,8.0,-12.445,1.0,0.0865,0.306,1.62e-06,0.1,0.41,119.969
0.685,0.63,3.0,-8.977,0.0,0.0704,0.0316,0.0,0.191,0.486,126.058
0.798,0.636,0.0,-8.144,1.0,0.0399,0.158,0.0,0.091,0.799,119.96
0.52,0.0818,6.0,-16.769,1.0,0.0384,0.97,0.0021,0.24,0.291,113.195
0.562,0.499,9.0,-4.696,1.0,0.0338,0.167,0.0,0.0997,0.145,123.851
0.744,0.489,0.0,-6.972,0.0,0.215,0.717,0.0,0.349,0.565,140.129
0.527,0.403,11.0,-9.358,0.0,0.251,0.292,1.27e-06,0.108,0.132,86.215
0.709,0.316,5.0,-12.838,1.0,0.0296,0.819,0.167,0.137,0.48,111.016
0.734,0.425,9.0,-8.585,1.0,0.117,0.79,1.3e-05,0.107,0.361,80.898
0.772,0.63,8.0,-6.047,1.0,0.0843,0.101,3.82e-06,0.197,0.836,139.915
0.548,0.425,9.0,-8.448,1.0,0.0323,0.531,0.0,0.0831,0.331,119.862
0.859,0.62,5.0,-5.057,0.0,0.0573,0.0924,0.0036,0.0908,0.628,99.985
0.686,0.556,5.0,-8.177,1.0,0.0588,0.226,0.00185,0.187,0.564,76.037
0.692,0.492,7.0,-7.9,1.0,0.0394,0.193,0.000765,0.229,0.508,95.068
0.491,0.422,0.0,-7.492,0.0,0.146,0.658,0.00264,0.281,0.303,165.982
0.503,0.733,4.0,-3.648,1.0,0.0547,0.384,0.0,0.189,0.657,173.302
0.768,0.744,0.0,-6.228,1.0,0.0688,0.0716,0.0,0.115,0.552,122.036
0.588,0.478,9.0,-9.7,1.0,0.0388,0.711,0.000708,0.0956,0.283,99.751
0.688,0.589,10.0,-7.121,0.0,0.0439,0.362,0.0,0.0944,0.255,139.892
0.605,0.449,2.0,-10.418,0.0,0.0692,0.202,0.0,0.0988,0.258,179.959
0.594,0.895,11.0,-2.998,1.0,0.0944,0.695,7.12e-05,0.0745,0.815,167.982
0.837,0.283,11.0,-6.886,0.0,0.0637,0.812,0.00222,0.104,0.791,89.97
0.511,0.658,9.0,-6.098,1.0,0.0464,0.277,0.0,0.347,0.369,202.429
0.62,0.543,1.0,-6.313,1.0,0.4,0.138,0.0,0.135,0.528,110.648
0.614,0.848,1.0,-5.126,1.0,0.042,0.0274,0.0,0.249,0.699,126.954
0.686,0.454,11.0,-7.772,0.0,0.311,0.733,4.36e-06,0.0948,0.659,79.651
0.756,0.649,2.0,-5.985,1.0,0.046,0.0297,1.1e-05,0.688,0.803,128.01
0.778,0.891,5.0,-5.209,0.0,0.0501,0.0205,0.0296,0.0644,0.817,123.011
0.834,0.755,1.0,-5.945,1.0,0.106,0.319,0.00292,0.113,0.762,98.984
0.534,0.433,9.0,-7.532,1.0,0.0997,0.76,0.0,0.141,0.57,129.922
0.764,0.694,11.0,-4.759,1.0,0.149,0.387,0.0,0.0781,0.84,99.991
0.69,0.729,8.0,-7.135,0.0,0.0557,0.568,0.000299,0.205,0.51,77.019
0.584,0.342,2.0,-12.659,1.0,0.0331,0.842,0.0,0.18,0.574,91.974
0.692,0.612,0.0,-7.258,0.0,0.0425,0.216,0.0,0.115,0.551,116.009
0.415,0.711,6.0,-9.657,1.0,0.125,0.3,0.117,0.284,0.424,170.921
0.518,0.371,7.0,-8.198,1.0,0.0292,0.567,0.0,0.19,0.3,140.552
0.594,0.804,9.0,-4.916,1.0,0.0321,0.0228,9.42e-05,0.116,0.925,132.976
0.81,0.637,0.0,-7.055,0.0,0.0306,0.347,0.0215,0.139,0.784,91.012
0.473,0.499,11.0,-10.384,0.0,0.0611,0.192,4.89e-06,0.0814,0.101,115.952
0.619,0.259,10.0,-12.43,0.0,0.0376,0.892,0.0584,0.111,0.0764,114.041
0.712,0.179,4.0,-14.83,1.0,0.0662,0.653,0.0,0.112,0.391,110.116
0.427,0.354,9.0,-15.262,0.0,0.284,0.561,0.0178,0.115,0.307,79.686
0.508,0.399,5.0,-8.689,1.0,0.0377,0.81,1.04e-06,0.07,0.159,123.984
0.571,0.324,0.0,-8.689,1.0,0.0356,0.879,1.23e-06,0.364,0.37,127.303
0.802,0.462,2.0,-9.819,0.0,0.0606,0.409,0.000265,0.104,0.648,89.042
0.563,0.32,0.0,-10.909,1.0,0.0383,0.468,1.11e-06,0.37,0.378,120.093
0.404,0.374,0.0,-7.454,1.0,0.0309,0.561,1.83e-06,0.0989,0.489,79.71
0.518,0.695,10.0,-6.843,0.0,0.0831,0.432,3.04e-06,0.145,0.545,145.043
0.815,0.444,10.0,-9.865,0.0,0.0996,0.572,0.00531,0.139,0.176,120.027
0.88,0.581,1.0,-7.184,1.0,0.343,0.201,3.15e-05,0.191,0.429,100.04
0.662,0.938,10.0,-2.49,0.0,0.2,0.107,0.0,0.274,0.682,89.935
0.507,0.85,11.0,-5.874,1.0,0.0424,0.00861,0.0,0.15,0.599,169.776
0.537,0.528,1.0,-6.088,1.0,0.0635,0.366,0.0,0.305,0.268,85.007
0.695,0.219,0.0,-13.669,1.0,0.0392,0.103,0.0,0.235,0.256,119.99
0.775,0.585,0.0,-8.39,1.0,0.0511,0.0158,1.59e-05,0.117,0.711,102.013
0.748,0.245,5.0,-12.221,1.0,0.0477,0.857,0.00149,0.11,0.588,77.506
0.638,0.812,5.0,-4.777,1.0,0.0281,0.0396,5.51e-05,0.531,0.517,91.017
0.387,0.266,4.0,-12.893,0.0,0.0527,0.88,0.0124,0.0766,0.0561,171.827
0.886,0.684,1.0,-6.495,1.0,0.0746,0.0605,0.00145,0.0966,0.574,104.025
0.818,0.571,11.0,-6.064,0.0,0.0721,0.565,0.394,0.0842,0.737,140.02
0.664,0.389,6.0,-9.113,1.0,0.0386,0.768,3.77e-06,0.142,0.212,124.179
0.48,0.448,9.0,-7.435,1.0,0.194,0.462,0.0,0.0947,0.43,87.998
0.432,0.138,1.0,-19.788,1.0,0.049,0.94,0.0243,0.129,0.103,81.765
0.868,0.784,9.0,-5.737,0.0,0.223,0.0325,0.0,0.139,0.655,142.959
0.443,0.78,2.0,-4.492,1.0,0.03,0.00593,2.5e-06,0.35,0.462,93.943
0.407,0.261,9.0,-9.711,1.0,0.0294,0.854,3.88e-05,0.0948,0.27,74.878
0.575,0.375,1.0,-7.775,0.0,0.0351,0.788,0.0,0.124,0.427,119.131
0.823,0.362,9.0,-7.647,1.0,0.0708,0.0821,0.0413,0.107,0.684,124.947
0.568,0.256,10.0,-17.004,1.0,0.0518,0.648,0.00366,0.0775,0.214,106.23
0.847,0.402,9.0,-6.689,1.0,0.0788,0.199,0.0,0.0883,0.478,139.937
0.582,0.933,5.0,-4.623,0.0,0.125,0.0129,3.2e-05,0.206,0.67,165.952
0.719,0.475,9.0,-10.207,0.0,0.0301,0.646,0.926,0.47,0.279,127.944
0.586,0.208,3.0,-10.056,1.0,0.0655,0.83,0.0,0.0984,0.417,78.738
0.653,0.656,11.0,-9.546,0.0,0.0599,0.0124,0.601,0.265,0.921,149.987
0.581,0.642,8.0,-5.715,1.0,0.0869,0.321,0.0,0.158,0.599,139.976
0.578,0.72,1.0,-3.858,0.0,0.0483,0.159,0.0,0.111,0.505,144.967
0.628,0.878,2.0,-2.25,1.0,0.073,0.0351,2.16e-06,0.13,0.742,87.969
0.751,0.601,0.0,-5.714,0.0,0.191,0.285,0.0,0.252,0.834,89.944
0.424,0.663,5.0,-4.133,1.0,0.0391,0.634,9.54e-05,0.112,0.196,186.093
0.363,0.432,1.0,-7.023,1.0,0.0342,0.814,1.28e-05,0.127,0.286,129.767
0.769,0.875,7.0,-3.357,1.0,0.0825,0.0242,0.0,0.0867,0.403,99.067
0.676,0.935,0.0,-2.899,1.0,0.0751,0.00157,0.0127,0.118,0.661,144.942
0.732,0.797,7.0,-2.471,0.0,0.0931,0.0232,0.0,0.152,0.728,136.083
